,Master,Sub.plate,Treatment,Strain,OD,Read,Time
2702,2,1,Basal,ESBL17,0.525,11,12.60375643
2703,2,1,Basal,ESBL17,0.6365,31,36.20957305
2704,2,1,Basal,ESBL17,0.6118,37,43.31436182
2705,2,1,Basal,ESBL17,0.6102,15,17.30418771
2706,2,1,Basal,ESBL17,0.499,10,11.41510671
2707,2,1,Basal,ECOR20,0.3066,8,9.049238628
2708,2,1,Basal,ECOR20,0.0567,3,3.166986149
2709,2,1,Basal,ECOR20,0.6398,20,23.22710577
2710,2,1,Basal,ECOR20,0.5249,12,13.77616949
2711,2,1,Basal,ECOR20,0.6362,22,25.57726085
2712,2,1,Basal,ECOR20,0.629,27,31.47311863
2713,2,1,Basal,ECOR20,0.5952,41,48.02039968
2714,2,1,Basal,ECOR20,0.6364,17,19.67086477
2715,2,1,Basal,ECOR20,0.6113,35,40.92297131
2716,2,1,Basal,ECOR20,0.6305,26,30.30049971
2717,2,1,Basal,ECOR20,0.6162,33,38.56380972
2718,2,1,Basal,ECOR20,0.6394,19,22.04343789
2719,2,1,Basal,ECOR20,0.4889,11,12.60352763
2720,2,1,Basal,ECOR20,0.6012,39,45.68667785
2721,2,1,Basal,ECOR20,0.5554,13,14.94688158
2722,2,1,Basal,ECOR20,0.6051,38,44.50348525
2723,2,1,Basal,ECOR20,0.6171,32,37.38628907
2724,2,1,Basal,ECOR20,0.1059,4,4.344383137
2725,2,1,Basal,ECOR20,0.6347,24,27.93524749
2726,2,1,Basal,ECOR20,0.0432,1,0.822234051
2727,2,1,Basal,ECOR20,0.2518,7,7.87628865
2728,2,1,Basal,ECOR20,0.6201,31,36.20934425
2729,2,1,Basal,ECOR20,0.6083,36,42.13214803
2730,2,1,Basal,ECOR20,0.6262,28,32.64948733
2731,2,1,Basal,ECOR20,0.5901,14,16.12737146
2732,2,1,Basal,ECOR20,0.6325,16,18.48540733
2733,2,1,Basal,ECOR20,0.6244,29,33.83147233
2734,2,1,Basal,ECOR20,0.1891,5,5.527511466
2735,2,1,Basal,ECOR20,0.2182,6,6.704597562
2736,2,1,Basal,ECOR20,0.6398,18,20.84303153
2737,2,1,Basal,ECOR20,0.3685,9,10.22688673
2738,2,1,Basal,ECOR20,0.6125,34,39.73442609
2739,2,1,Basal,ECOR20,0.5995,40,46.85264588
2740,2,1,Basal,ECOR20,0.6366,21,24.40046592
2741,2,1,Basal,ECOR20,0.6065,37,43.31413302
2742,2,1,Basal,ECOR20,0.6241,30,35.01916947
2743,2,1,Basal,ECOR20,0.6183,15,17.303959
2744,2,1,Basal,ECOR20,0.0448,2,1.993222971
2745,2,1,Basal,ECOR20,0.6347,23,26.75806945
2746,2,1,Basal,ECOR20,0.4345,10,11.41487795
2747,2,1,Basal,ECOR20,0.6325,25,29.11947649
2748,2,1,Basal,ESBL15,0.6455,27,31.47288983
2749,2,1,Basal,ESBL15,0.6513,24,27.93501869
2750,2,1,Basal,ESBL15,0.6133,36,42.131919
2751,2,1,Basal,ESBL15,0.4802,11,12.60329883
2752,2,1,Basal,ESBL15,0.3376,7,7.87605994
2753,2,1,Basal,ESBL15,0.3147,6,6.704368853
2754,2,1,Basal,ESBL15,0.1449,2,1.992994216
2755,2,1,Basal,ESBL15,0.6311,20,23.22687702
2756,2,1,Basal,ESBL15,0.5991,17,19.67063584
2757,2,1,Basal,ESBL15,0.6496,25,29.11924773
2758,2,1,Basal,ESBL15,0.5528,14,16.12714262
2759,2,1,Basal,ESBL15,0.0627,1,0.822005342
2760,2,1,Basal,ESBL15,0.4139,9,10.22665802
2761,2,1,Basal,ESBL15,0.5962,41,48.02017079
2762,2,1,Basal,ESBL15,0.637,21,24.40023716
2763,2,1,Basal,ESBL15,0.6438,22,25.57703209
2764,2,1,Basal,ESBL15,0.5848,16,18.48517862
2765,2,1,Basal,ESBL15,0.2936,5,5.527282757
2766,2,1,Basal,ESBL15,0.623,33,38.56358074
2767,2,1,Basal,ESBL15,0.6183,35,40.92274251
2768,2,1,Basal,ESBL15,0.5067,12,13.77594078
2769,2,1,Basal,ESBL15,0.5722,15,17.30373029
2770,2,1,Basal,ESBL15,0.45,10,11.4146492
2771,2,1,Basal,ESBL15,0.5326,13,14.94665287
2772,2,1,Basal,ESBL15,0.604,38,44.50325645
2773,2,1,Basal,ESBL15,0.5967,40,46.85241703
2774,2,1,Basal,ESBL15,0.6506,23,26.7578407
2775,2,1,Basal,ESBL15,0.6316,31,36.20911545
2776,2,1,Basal,ESBL15,0.2643,4,4.344154382
2777,2,1,Basal,ESBL15,0.2475,3,3.16675744
2778,2,1,Basal,ESBL15,0.6415,28,32.64925858
2779,2,1,Basal,ESBL15,0.6206,19,22.04320895
2780,2,1,Basal,ESBL15,0.605,39,45.68644905
2781,2,1,Basal,ESBL15,0.6378,30,35.01894071
2782,2,1,Basal,ESBL15,0.6408,29,33.83124353
2783,2,1,Basal,ESBL15,0.6103,37,43.31390422
2784,2,1,Basal,ESBL15,0.6471,26,30.30027095
2785,2,1,Basal,ESBL15,0.6204,34,39.73419729
2786,2,1,Basal,ESBL15,0.6122,18,20.84280277
2787,2,1,Basal,ESBL15,0.6335,32,37.38606027
2788,2,1,Basal,ESBL15,0.3773,8,9.049009919
2789,2,1,Basal,ECOR67,0.6277,35,40.92251371
2790,2,1,Basal,ECOR67,0.6467,20,23.22664826
2791,2,1,Basal,ECOR67,0.6326,31,36.20888665
2792,2,1,Basal,ECOR67,0.675,16,18.48494991
2793,2,1,Basal,ECOR67,0.7201,13,14.94642416
2794,2,1,Basal,ECOR67,0.3223,5,5.527054047
2795,2,1,Basal,ECOR67,0.5645,9,10.22642931
2796,2,1,Basal,ECOR67,0.2288,3,3.166528731
2797,2,1,Basal,ECOR67,0.0583,1,0.821776632
2798,2,1,Basal,ECOR67,0.6488,19,22.04298002
2799,2,1,Basal,ECOR67,0.4407,7,7.875831231
2800,2,1,Basal,ECOR67,0.645,25,29.11901898
2801,2,1,Basal,ECOR67,0.647,22,25.57680334
2802,2,1,Basal,ECOR67,0.7251,15,17.30350158
2803,2,1,Basal,ECOR67,0.1141,2,1.992765461
2804,2,1,Basal,ECOR67,0.6941,12,13.77571207
2805,2,1,Basal,ECOR67,0.6134,40,46.85218818
2806,2,1,Basal,ECOR67,0.3804,6,6.704140144
2807,2,1,Basal,ECOR67,0.6387,29,33.83101473
2808,2,1,Basal,ECOR67,0.6348,30,35.01871196
2809,2,1,Basal,ECOR67,0.6495,23,26.75761194
2810,2,1,Basal,ECOR67,0.6447,24,27.93478989
2811,2,1,Basal,ECOR67,0.6411,27,31.47266103
2812,2,1,Basal,ECOR67,0.6423,17,19.6704069
2813,2,1,Basal,ECOR67,0.6508,11,12.60307003
2814,2,1,Basal,ECOR67,0.6289,33,38.56335176
2815,2,1,Basal,ECOR67,0.6228,36,42.13168997
2816,2,1,Basal,ECOR67,0.6234,37,43.31367542
2817,2,1,Basal,ECOR67,0.6199,39,45.68622025
2818,2,1,Basal,ECOR67,0.6321,32,37.38583147
2819,2,1,Basal,ECOR67,0.6477,21,24.40000841
2820,2,1,Basal,ECOR67,0.6119,41,48.01994189
2821,2,1,Basal,ECOR67,0.7347,14,16.12691377
2822,2,1,Basal,ECOR67,0.4969,8,9.04878121
2823,2,1,Basal,ECOR67,0.6383,28,32.64902982
2824,2,1,Basal,ECOR67,0.2707,4,4.343925627
2825,2,1,Basal,ECOR67,0.6476,18,20.84257402
2826,2,1,Basal,ECOR67,0.6184,38,44.50302765
2827,2,1,Basal,ECOR67,0.6366,10,11.41442044
2828,2,1,Basal,ECOR67,0.6427,26,30.3000422
2829,2,1,Basal,ECOR67,0.6271,34,39.73396848
2830,2,1,Basal,707870,0.6129,25,29.11879022
2831,2,1,Basal,707870,0.5925,30,35.0184832
2832,2,1,Basal,707870,0.554,40,46.85195934
2833,2,1,Basal,707870,0.3229,6,6.703911435
2834,2,1,Basal,707870,0.5622,39,45.68599145
2835,2,1,Basal,707870,0.5728,35,40.92228491
2836,2,1,Basal,707870,0.2232,3,3.166300022
2837,2,1,Basal,707870,0.6216,19,22.04275108
2838,2,1,Basal,707870,0.5761,33,38.56312278
2839,2,1,Basal,707870,0.5961,29,33.83078593
2840,2,1,Basal,707870,0.0563,1,0.821547923
2841,2,1,Basal,707870,0.4302,8,9.048552501
2842,2,1,Basal,707870,0.5826,32,37.38560267
2843,2,1,Basal,707870,0.6246,20,23.22641951
2844,2,1,Basal,707870,0.5609,38,44.50279885
2845,2,1,Basal,707870,0.5542,41,48.019713
2846,2,1,Basal,707870,0.6152,24,27.93456109
2847,2,1,Basal,707870,0.6344,11,12.60284123
2848,2,1,Basal,707870,0.6202,22,25.57657458
2849,2,1,Basal,707870,0.6627,12,13.77548336
2850,2,1,Basal,707870,0.6356,18,20.84234526
2851,2,1,Basal,707870,0.5876,31,36.20865785
2852,2,1,Basal,707870,0.2618,4,4.343696873
2853,2,1,Basal,707870,0.6947,16,18.4847212
2854,2,1,Basal,707870,0.4872,9,10.2262006
2855,2,1,Basal,707870,0.6218,21,24.39977965
2856,2,1,Basal,707870,0.6878,15,17.30327287
2857,2,1,Basal,707870,0.5997,28,32.64880107
2858,2,1,Basal,707870,0.5739,34,39.73373968
2859,2,1,Basal,707870,0.5657,37,43.31344662
2860,2,1,Basal,707870,0.6817,13,14.94619545
2861,2,1,Basal,707870,0.6766,17,19.67017796
2862,2,1,Basal,707870,0.6861,14,16.12668492
2863,2,1,Basal,707870,0.6038,27,31.47243223
2864,2,1,Basal,707870,0.6201,23,26.75738319
2865,2,1,Basal,707870,0.5695,36,42.13146095
2866,2,1,Basal,707870,0.5739,10,11.41419169
2867,2,1,Basal,707870,0.6073,26,30.29981344
2868,2,1,Basal,707870,0.3702,7,7.875602522
2869,2,1,Basal,707870,0.1193,2,1.992536706
2870,2,1,Basal,707870,0.2837,5,5.526825338
2871,2,1,Basal,707732,0.6619,27,31.47220343
2872,2,1,Basal,707732,0.2531,3,3.166071313
2873,2,1,Basal,707732,0.5141,8,9.048323791
2874,2,1,Basal,707732,0.5496,9,10.22597189
2875,2,1,Basal,707732,0.624,12,13.77525466
2876,2,1,Basal,707732,0.639,33,38.56289379
2877,2,1,Basal,707732,0.6753,22,25.57634583
2878,2,1,Basal,707732,0.678,16,18.48449249
2879,2,1,Basal,707732,0.6247,41,48.01948411
2880,2,1,Basal,707732,0.6473,32,37.38537387
2881,2,1,Basal,707732,0.6851,17,19.66994903
2882,2,1,Basal,707732,0.4688,7,7.875373813
2883,2,1,Basal,707732,0.657,28,32.64857231
2884,2,1,Basal,707732,0.6364,13,14.94596674
2885,2,1,Basal,707732,0.6515,14,16.12645608
2886,2,1,Basal,707732,0.6521,30,35.01825445
2887,2,1,Basal,707732,0.406,6,6.703682726
2888,2,1,Basal,707732,0.6396,35,40.92205611
2889,2,1,Basal,707732,0.6652,26,30.29958469
2890,2,1,Basal,707732,0.668,25,29.11856147
2891,2,1,Basal,707732,0.6287,38,44.50257005
2892,2,1,Basal,707732,0.6808,21,24.3995509
2893,2,1,Basal,707732,0.689,19,22.04252214
2894,2,1,Basal,707732,0.345,5,5.526596629
2895,2,1,Basal,707732,0.6697,24,27.93433229
2896,2,1,Basal,707732,0.6534,29,33.83055713
2897,2,1,Basal,707732,0.6659,15,17.30304416
2898,2,1,Basal,707732,0.297,4,4.343468118
2899,2,1,Basal,707732,0.6076,11,12.60261243
2900,2,1,Basal,707732,0.6353,36,42.13123192
2901,2,1,Basal,707732,0.0572,1,0.821319214
2902,2,1,Basal,707732,0.6228,40,46.85173049
2903,2,1,Basal,707732,0.6377,34,39.73351088
2904,2,1,Basal,707732,0.6891,18,20.84211651
2905,2,1,Basal,707732,0.6853,20,23.22619075
2906,2,1,Basal,707732,0.5882,10,11.41396294
2907,2,1,Basal,707732,0.6759,23,26.75715443
2908,2,1,Basal,707732,0.1282,2,1.992307952
2909,2,1,Basal,707732,0.6318,39,45.68576265
2910,2,1,Basal,707732,0.6485,31,36.20842905
2911,2,1,Basal,707732,0.6355,37,43.31321782
2912,2,1,Basal,ECOR71,0.5191,27,31.47426263
2913,2,1,Basal,ECOR71,0.4764,36,42.13329317
2914,2,1,Basal,ECOR71,0.5045,30,35.02031324
2915,2,1,Basal,ECOR71,0.5505,18,20.8441753
2916,2,1,Basal,ECOR71,0.5282,24,27.93639149
2917,2,1,Basal,ECOR71,0.4981,32,37.38743307
2918,2,1,Basal,ECOR71,0.5135,29,33.83261633
2919,2,1,Basal,ECOR71,0.109,2,1.994366745
2920,2,1,Basal,ECOR71,0.4742,37,43.31527702
2921,2,1,Basal,ECOR71,0.5313,22,25.57840462
2922,2,1,Basal,ECOR71,0.5201,6,6.705741108
2923,2,1,Basal,ECOR71,0.5614,8,9.050382174
2924,2,1,Basal,ECOR71,0.5999,9,10.22803027
2925,2,1,Basal,ECOR71,0.5548,16,18.48655087
2926,2,1,Basal,ECOR71,0.4912,34,39.73557009
2927,2,1,Basal,ECOR71,0.4698,38,44.50462925
2928,2,1,Basal,ECOR71,0.5636,14,16.12851569
2929,2,1,Basal,ECOR71,0.5497,17,19.67200946
2930,2,1,Basal,ECOR71,0.4531,5,5.528655012
2931,2,1,Basal,ECOR71,0.4845,35,40.92411532
2932,2,1,Basal,ECOR71,0.5297,23,26.75921323
2933,2,1,Basal,ECOR71,0.5453,19,22.04458258
2934,2,1,Basal,ECOR71,0.5394,7,7.877432195
2935,2,1,Basal,ECOR71,0.5424,21,24.40160969
2936,2,1,Basal,ECOR71,0.4572,41,48.02154414
2937,2,1,Basal,ECOR71,0.5043,31,36.21048826
2938,2,1,Basal,ECOR71,0.5367,20,23.22824955
2939,2,1,Basal,ECOR71,0.4654,39,45.68782186
2940,2,1,Basal,ECOR71,0.0581,1,0.823377597
2941,2,1,Basal,ECOR71,0.2235,3,3.168129695
2942,2,1,Basal,ECOR71,0.35,4,4.345526911
2943,2,1,Basal,ECOR71,0.5707,13,14.94802512
2944,2,1,Basal,ECOR71,0.501,33,38.56495464
2945,2,1,Basal,ECOR71,0.6024,12,13.77731304
2946,2,1,Basal,ECOR71,0.5259,25,29.12062026
2947,2,1,Basal,ECOR71,0.5657,11,12.60467163
2948,2,1,Basal,ECOR71,0.5557,15,17.30510255
2949,2,1,Basal,ECOR71,0.4598,40,46.85379011
2950,2,1,Basal,ECOR71,0.5214,26,30.30164348
2951,2,1,Basal,ECOR71,0.7765,10,11.41602173
2952,2,1,Basal,ECOR71,0.5162,28,32.65063111
2953,2,1,Basal,ECOR68,0.5186,37,43.31733622
2954,2,1,Basal,ECOR68,0.5048,18,20.84623409
2955,2,1,Basal,ECOR68,0.5905,9,10.23008865
2956,2,1,Basal,ECOR68,0.516,36,42.13535443
2957,2,1,Basal,ECOR68,0.4981,29,33.83467553
2958,2,1,Basal,ECOR68,0.5406,7,7.879490578
2959,2,1,Basal,ECOR68,0.509,35,40.92617452
2960,2,1,Basal,ECOR68,0.5057,27,31.47632183
2961,2,1,Basal,ECOR68,0.2382,3,3.170188078
2962,2,1,Basal,ECOR68,0.4924,6,6.707799491
2963,2,1,Basal,ECOR68,0.4821,30,35.02237203
2964,2,1,Basal,ECOR68,0.748,12,13.77937142
2965,2,1,Basal,ECOR68,0.5037,23,26.76127202
2966,2,1,Basal,ECOR68,0.5108,32,37.38949227
2967,2,1,Basal,ECOR68,0.3446,4,4.347585704
2968,2,1,Basal,ECOR68,0.5955,13,14.95008351
2969,2,1,Basal,ECOR68,0.6183,10,11.41808052
2970,2,1,Basal,ECOR68,0.4566,5,5.530713394
2971,2,1,Basal,ECOR68,0.5189,15,17.30716093
2972,2,1,Basal,ECOR68,0.5768,8,9.052440556
2973,2,1,Basal,ECOR68,0.5119,22,25.58046342
2974,2,1,Basal,ECOR68,0.5218,17,19.6740699
2975,2,1,Basal,ECOR68,0.4898,24,27.9384507
2976,2,1,Basal,ECOR68,0.4621,38,44.50668845
2977,2,1,Basal,ECOR68,0.5194,19,22.04664301
2978,2,1,Basal,ECOR68,0.4806,40,46.85584972
2979,2,1,Basal,ECOR68,0.0975,2,1.996425538
2980,2,1,Basal,ECOR68,0.5199,14,16.13057531
2981,2,1,Basal,ECOR68,0.4803,31,36.21254746
2982,2,1,Basal,ECOR68,0.5187,16,18.48860925
2983,2,1,Basal,ECOR68,0.4995,26,30.30370227
2984,2,1,Basal,ECOR68,0.4901,39,45.68988106
2985,2,1,Basal,ECOR68,0.5055,41,48.02360416
2986,2,1,Basal,ECOR68,0.5337,21,24.40366849
2987,2,1,Basal,ECOR68,0.5068,34,39.73762929
2988,2,1,Basal,ECOR68,0.5113,28,32.6526899
2989,2,1,Basal,ECOR68,0.4923,20,23.23030834
2990,2,1,Basal,ECOR68,0.503,25,29.12267905
2991,2,1,Basal,ECOR68,0.0555,1,0.825435979
2992,2,1,Basal,ECOR68,0.6938,11,12.60673083
2993,2,1,Basal,ECOR68,0.4782,33,38.56701548
2994,2,1,Basal,707465,0.6121,18,20.84646285
2995,2,1,Basal,707465,0.3403,8,9.052669266
2996,2,1,Basal,707465,0.6591,23,26.76150077
2997,2,1,Basal,707465,0.606,39,45.69010986
2998,2,1,Basal,707465,0.5555,15,17.30738964
2999,2,1,Basal,707465,0.6468,29,33.83490434
3000,2,1,Basal,707465,0.6438,21,24.40389724
3001,2,1,Basal,707465,0.5115,13,14.95031222
3002,2,1,Basal,707465,0.245,4,4.347814459
3003,2,1,Basal,707465,0.651,22,25.58069217
3004,2,1,Basal,707465,0.6326,32,37.38972107
3005,2,1,Basal,707465,0.6549,26,30.30393103
3006,2,1,Basal,707465,0.6135,37,43.31756503
3007,2,1,Basal,707465,0.6191,36,42.13558346
3008,2,1,Basal,707465,0.6054,38,44.50691725
3009,2,1,Basal,707465,0.0611,2,1.996654293
3010,2,1,Basal,707465,0.4495,11,12.60695963
3011,2,1,Basal,707465,0.1614,3,3.170416787
3012,2,1,Basal,707465,0.5985,40,46.85607857
3013,2,1,Basal,707465,0.6253,35,40.92640332
3014,2,1,Basal,707465,0.655,24,27.9386795
3015,2,1,Basal,707465,0.6251,34,39.73785809
3016,2,1,Basal,707465,0.6295,33,38.56724447
3017,2,1,Basal,707465,0.6357,20,23.23053709
3018,2,1,Basal,707465,0.6456,28,32.65291865
3019,2,1,Basal,707465,0.6267,19,22.04687195
3020,2,1,Basal,707465,0.638,31,36.21277626
3021,2,1,Basal,707465,0.2553,5,5.530942103
3022,2,1,Basal,707465,0.3095,7,7.879719287
3023,2,1,Basal,707465,0.2863,6,6.7080282
3024,2,1,Basal,707465,0.3769,9,10.23031736
3025,2,1,Basal,707465,0.651,27,31.47655063
3026,2,1,Basal,707465,0.6576,25,29.12290781
3027,2,1,Basal,707465,0.4834,12,13.77960013
3028,2,1,Basal,707465,0.4128,10,11.41830928
3029,2,1,Basal,707465,0.0441,1,0.825664688
3030,2,1,Basal,707465,0.536,14,16.13080415
3031,2,1,Basal,707465,0.5943,41,48.02383305
3032,2,1,Basal,707465,0.6418,30,35.02260079
3033,2,1,Basal,707465,0.5745,16,18.48883796
3034,2,1,Basal,707465,0.5925,17,19.67429883
3035,2,1,Basal,707797,0.5815,31,36.21300506
3036,2,1,Basal,707797,0.2791,8,9.052897975
3037,2,1,Basal,707797,0.6067,22,25.58092093
3038,2,1,Basal,707797,0.4977,38,44.50714605
3039,2,1,Basal,707797,0.4074,13,14.95054093
3040,2,1,Basal,707797,0.3517,11,12.60718843
3041,2,1,Basal,707797,0.0615,3,3.170645496
3042,2,1,Basal,707797,0.4826,40,46.85630741
3043,2,1,Basal,707797,0.4761,16,18.48906667
3044,2,1,Basal,707797,0.2533,7,7.879947996
3045,2,1,Basal,707797,0.4511,15,17.30761835
3046,2,1,Basal,707797,0.6264,27,31.47677943
3047,2,1,Basal,707797,0.6303,26,30.30415978
3048,2,1,Basal,707797,0.043,2,1.996883047
3049,2,1,Basal,707797,0.3249,10,11.41853803
3050,2,1,Basal,707797,0.5929,21,24.40412599
3051,2,1,Basal,707797,0.6329,28,32.65314741
3052,2,1,Basal,707797,0.1353,4,4.348043213
3053,2,1,Basal,707797,0.4919,39,45.69033866
3054,2,1,Basal,707797,0.6191,23,26.76172953
3055,2,1,Basal,707797,0.2095,5,5.531170813
3056,2,1,Basal,707797,0.4771,41,48.02406194
3057,2,1,Basal,707797,0.5364,18,20.8466916
3058,2,1,Basal,707797,0.3016,9,10.23054607
3059,2,1,Basal,707797,0.5717,19,22.04710089
3060,2,1,Basal,707797,0.3806,12,13.77982884
3061,2,1,Basal,707797,0.0414,1,0.825893397
3062,2,1,Basal,707797,0.6151,30,35.02282954
3063,2,1,Basal,707797,0.4333,14,16.131033
3064,2,1,Basal,707797,0.6132,29,33.83513314
3065,2,1,Basal,707797,0.603,24,27.9389083
3066,2,1,Basal,707797,0.5056,37,43.31779383
3067,2,1,Basal,707797,0.5193,35,40.92663212
3068,2,1,Basal,707797,0.6167,32,37.38994988
3069,2,1,Basal,707797,0.525,34,39.73808689
3070,2,1,Basal,707797,0.5147,36,42.13581249
3071,2,1,Basal,707797,0.509,17,19.67452777
3072,2,1,Basal,707797,0.2243,6,6.708256909
3073,2,1,Basal,707797,0.6291,25,29.12313656
3074,2,1,Basal,707797,0.5722,20,23.23076585
3075,2,1,Basal,707797,0.5338,33,38.56747345
3076,2,1,Basal,ECOR16,0.6359,18,20.84440406
3077,2,1,Basal,ECOR16,0.5569,40,46.85401895
3078,2,1,Basal,ECOR16,0.6326,22,25.57863338
3079,2,1,Basal,ECOR16,0.6168,27,31.47449143
3080,2,1,Basal,ECOR16,0.1059,3,3.168358404
3081,2,1,Basal,ECOR16,0.6303,17,19.6722384
3082,2,1,Basal,ECOR16,0.6282,24,27.93662029
3083,2,1,Basal,ECOR16,0.6081,29,33.83284513
3084,2,1,Basal,ECOR16,0.5454,10,11.41625048
3085,2,1,Basal,ECOR16,0.5694,11,12.60490043
3086,2,1,Basal,ECOR16,0.6372,19,22.04481151
3087,2,1,Basal,ECOR16,0.6009,13,14.94825383
3088,2,1,Basal,ECOR16,0.6328,21,24.40183845
3089,2,1,Basal,ECOR16,0.6218,26,30.30187223
3090,2,1,Basal,ECOR16,0.5785,35,40.92434412
3091,2,1,Basal,ECOR16,0.6109,14,16.12874454
3092,2,1,Basal,ECOR16,0.6335,23,26.75944198
3093,2,1,Basal,ECOR16,0.5818,34,39.73579889
3094,2,1,Basal,ECOR16,0.0424,1,0.823606306
3095,2,1,Basal,ECOR16,0.0507,2,1.994595499
3096,2,1,Basal,ECOR16,0.4687,8,9.050610883
3097,2,1,Basal,ECOR16,0.5498,41,48.02177303
3098,2,1,Basal,ECOR16,0.6274,16,18.48677958
3099,2,1,Basal,ECOR16,0.592,32,37.38766187
3100,2,1,Basal,ECOR16,0.5698,37,43.31550582
3101,2,1,Basal,ECOR16,0.2331,5,5.528883721
3102,2,1,Basal,ECOR16,0.5874,33,38.56518362
3103,2,1,Basal,ECOR16,0.2997,6,6.705969818
3104,2,1,Basal,ECOR16,0.6247,25,29.12084902
3105,2,1,Basal,ECOR16,0.5661,38,44.50485805
3106,2,1,Basal,ECOR16,0.5637,39,45.68805066
3107,2,1,Basal,ECOR16,0.6376,20,23.2284783
3108,2,1,Basal,ECOR16,0.611,28,32.65085986
3109,2,1,Basal,ECOR16,0.5899,12,13.77754175
3110,2,1,Basal,ECOR16,0.6032,30,35.020542
3111,2,1,Basal,ECOR16,0.5758,36,42.1335222
3112,2,1,Basal,ECOR16,0.5983,31,36.21071706
3113,2,1,Basal,ECOR16,0.5157,9,10.22825898
3114,2,1,Basal,ECOR16,0.209,4,4.345755666
3115,2,1,Basal,ECOR16,0.6185,15,17.30533125
3116,2,1,Basal,ECOR16,0.3964,7,7.877660905
3117,2,1,Basal,Blank,0.0438,11,12.60512923
3118,2,1,Basal,Blank,0.0431,13,14.94848254
3119,2,1,Basal,Blank,0.0421,41,48.02200192
3120,2,1,Basal,Blank,0.0428,34,39.73602769
3121,2,1,Basal,Blank,0.043,19,22.04504045
3122,2,1,Basal,Blank,0.043,21,24.4020672
3123,2,1,Basal,Blank,0.0428,22,25.57886213
3124,2,1,Basal,Blank,0.0429,27,31.47472023
3125,2,1,Basal,Blank,0.0425,15,17.30555996
3126,2,1,Basal,Blank,0.0425,10,11.41647924
3127,2,1,Basal,Blank,0.0425,37,43.31573462
3128,2,1,Basal,Blank,0.0439,7,7.877889614
3129,2,1,Basal,Blank,0.0403,40,46.8542478
3130,2,1,Basal,Blank,0.0429,20,23.22870706
3131,2,1,Basal,Blank,0.0425,38,44.50508685
3132,2,1,Basal,Blank,0.0428,26,30.30210099
3133,2,1,Basal,Blank,0.0437,3,3.168587113
3134,2,1,Basal,Blank,0.0417,8,9.050839592
3135,2,1,Basal,Blank,0.0436,5,5.52911243
3136,2,1,Basal,Blank,0.0429,33,38.5654126
3137,2,1,Basal,Blank,0.0429,18,20.84463281
3138,2,1,Basal,Blank,0.0426,35,40.92457292
3139,2,1,Basal,Blank,0.0428,30,35.02077075
3140,2,1,Basal,Blank,0.0434,2,1.994824254
3141,2,1,Basal,Blank,0.0428,25,29.12107777
3142,2,1,Basal,Blank,0.041,31,36.21094586
3143,2,1,Basal,Blank,0.0428,32,37.38789067
3144,2,1,Basal,Blank,0.0427,17,19.67246733
3145,2,1,Basal,Blank,0.0428,23,26.75967074
3146,2,1,Basal,Blank,0.0426,29,33.83307393
3147,2,1,Basal,Blank,0.0425,24,27.9368491
3148,2,1,Basal,Blank,0.0425,36,42.13375123
3149,2,1,Basal,Blank,0.0432,12,13.77777046
3150,2,1,Basal,Blank,0.0423,39,45.68827946
3151,2,1,Basal,Blank,0.0428,9,10.22848769
3152,2,1,Basal,Blank,0.0436,4,4.34598442
3153,2,1,Basal,Blank,0.0428,16,18.48700829
3154,2,1,Basal,Blank,0.0429,28,32.65108862
3155,2,1,Basal,Blank,0.0432,6,6.706198527
3156,2,1,Basal,Blank,0.043,1,0.823835015
3157,2,1,Basal,Blank,0.0422,14,16.12897338
3158,2,1,Basal,ECOR27,0.6229,26,30.30232974
3159,2,1,Basal,ECOR27,0.6122,15,17.30578867
3160,2,1,Basal,ECOR27,0.6299,21,24.40229596
3161,2,1,Basal,ECOR27,0.6265,24,27.9370779
3162,2,1,Basal,ECOR27,0.3503,7,7.878118323
3163,2,1,Basal,ECOR27,0.304,6,6.706427236
3164,2,1,Basal,ECOR27,0.3953,8,9.051068301
3165,2,1,Basal,ECOR27,0.5856,40,46.85447664
3166,2,1,Basal,ECOR27,0.6154,30,35.02099951
3167,2,1,Basal,ECOR27,0.6241,16,18.487237
3168,2,1,Basal,ECOR27,0.6312,18,20.84486157
3169,2,1,Basal,ECOR27,0.6291,23,26.75989949
3170,2,1,Basal,ECOR27,0.1974,3,3.168815823
3171,2,1,Basal,ECOR27,0.5809,13,14.94871125
3172,2,1,Basal,ECOR27,0.6334,20,23.22893581
3173,2,1,Basal,ECOR27,0.6023,34,39.73625649
3174,2,1,Basal,ECOR27,0.6286,17,19.67269627
3175,2,1,Basal,ECOR27,0.6011,14,16.12920223
3176,2,1,Basal,ECOR27,0.0896,2,1.995053009
3177,2,1,Basal,ECOR27,0.5293,11,12.60535803
3178,2,1,Basal,ECOR27,0.6214,27,31.47494903
3179,2,1,Basal,ECOR27,0.238,4,4.346213175
3180,2,1,Basal,ECOR27,0.6026,35,40.92480172
3181,2,1,Basal,ECOR27,0.6066,33,38.56564159
3182,2,1,Basal,ECOR27,0.5912,39,45.68850826
3183,2,1,Basal,ECOR27,0.583,41,48.02223081
3184,2,1,Basal,ECOR27,0.0488,1,0.824063724
3185,2,1,Basal,ECOR27,0.5954,37,43.31596342
3186,2,1,Basal,ECOR27,0.2634,5,5.529341139
3187,2,1,Basal,ECOR27,0.6179,29,33.83330273
